longitude,latitude,issue_type,issue_Description,ticket_created_date_time
-8932179.87253172,2973887.34586848,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/10 09:16:43.895+00
-8931362.45351082,2974087.02709754,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/10 09:18:47.328+00
-8931562.71727476,2973646.74287449,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/10 09:24:42.293+00
-8931449.95063058,2973878.32009391,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/10 09:34:09.900+00
-8931492.36335658,2974230.57670845,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/10 09:38:05.170+00
-8931470.3220974,2974273.6047727,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/10 09:40:25.842+00
-8931615.3713939,2974432.6118763,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/10 09:42:20.108+00
-8931570.62095861,2974356.69380602,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/10 09:43:42.588+00
-8931727.35880164,2974257.40741185,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/10 09:45:17.349+00
-8926054.85150929,2977152.07358753,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/10 09:48:31.313+00
-8926081.12290912,2977197.70727711,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/10 09:52:05.316+00
-8925837.88982173,2977395.94959039,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/10 09:53:10.212+00
-8925810.28258802,2977341.65838432,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/10 09:55:17.503+00
-8925888.54019004,2977394.58921603,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/10 09:58:09.401+00
-8925719.66852251,2977791.57655351,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/10 09:59:58.818+00
-8932589.75089682,2972271.69712106,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/14 17:18:12.035+00
-8925604.45284954,2977778.5908161,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/10 10:08:00.741+00
-8925797.92612454,2977895.09184363,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/10 10:16:43.829+00
-8925813.28821427,2977834.73875397,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/10 10:18:07.821+00
-8934408.71137638,2971307.93145047,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/10 10:19:00.747+00
-8933493.66516206,2967399.12373819,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/10 10:19:12.335+00
-8925813.28821427,2977834.73875397,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/10 10:20:02.389+00
-8925908.4663789,2977891.50528012,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/10 10:28:14.304+00
-8926027.68955354,2977824.47380651,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/10 10:31:26.595+00
-8926018.67267478,2977884.45583026,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/10 10:33:16.749+00
-8926151.25418832,2977785.02184652,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/10 10:34:50.134+00
-8926101.38305644,2977728.99777254,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/10 10:35:59.503+00
-8925964.57140226,2977700.05826863,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/10 10:37:30.129+00
-8929824.46342602,2966884.39658774,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/10 10:51:29.244+00
-8931699.08365098,2972212.35620426,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/10 10:55:21.531+00
-8930603.03194463,2969801.09279315,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/10 11:00:44.136+00
-8930580.54540749,2969563.39972684,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/10 11:13:30.751+00
-8931182.11593574,2969308.52979579,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/10 11:21:16.994+00
-8931121.11285478,2969316.93474719,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/10 11:25:44.012+00
-8930494.6067606,2969345.73410245,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/10 11:28:32.534+00
-8930508.18773847,2969226.21096742,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/10 11:30:29.237+00
-8931108.31111334,2969182.70330469,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/10 11:32:13.294+00
-8930963.48445582,2969096.9243702,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/10 11:34:07.624+00
-8933624.79952221,2967720.82192096,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/10 11:43:23.413+00
-8927886.72504978,2978496.90491027,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/10 11:43:26.794+00
-8930505.5160707,2968953.42499688,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/10 11:48:55.299+00
-8930754.42645211,2968707.58824572,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/10 11:53:16.700+00
-8930524.10642566,2968409.47499419,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/10 11:57:51.508+00
-8930748.41519961,2968314.80182021,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/10 12:01:53.360+00
-8930480.0239073,2968341.37451629,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/10 12:04:24.113+00
-8930523.10455024,2968375.23932425,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/10 12:05:57.491+00
-8930396.75692819,2968373.87978666,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/10 12:07:34.467+00
-8930394.30789939,2968321.47588819,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/10 12:17:16.961+00
-8930513.30843505,2968806.34268517,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/10 12:21:47.339+00
-8930991.5369675,2969273.17961173,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/10 12:24:05.998+00
-8930999.21801236,2969553.01696615,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/10 12:26:29.545+00
-8932944.08083601,2967007.36097754,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/14 08:41:39.287+00
-8927345.04440758,2972021.10700864,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/20 09:24:02.359+00
-8925857.03677415,2977529.39056287,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/20 11:38:34.107+00
-8929065.26449881,2977882.97173599,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/20 11:56:50.255+00
-8930977.73335064,2968533.07013493,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/20 11:59:15.148+00
-8939754.60728274,2969917.90124915,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/16 08:59:14.960+00
-8925857.03677415,2977529.39056287,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/20 18:18:04.013+00
-8925856.03489873,2977590.36075397,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/20 19:25:17.948+00
-8929035.65351426,2977662.83275156,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/16 09:07:15.926+00
-8927842.75385092,2977188.67946274,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/16 09:25:05.383+00
-8930197.49503967,2966716.07916251,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/21 08:06:38.276+00
-8931244.67748956,2975068.28659313,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/21 08:16:39.951+00
-8928856.54045357,2977879.50884993,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/16 09:29:19.558+00
-8927253.87374462,2970086.6262161,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/16 09:31:01.780+00
-8927207.67615594,2969914.93467368,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/16 09:32:35.493+00
-8927185.63489677,2969929.76755702,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/16 09:35:52.619+00
-8932723.44560526,2972331.53278865,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/21 08:47:53.297+00
-8927167.1558613,2969915.05828097,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/16 09:55:38.061+00
-8927204.78184919,2969618.89817939,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/17 14:32:44.282+00
-8927170.60676551,2969316.06953138,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/16 09:58:52.983+00
-8927884.83261844,2977926.2578808,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/21 09:13:34.661+00
-8931594.44332963,2968286.74604911,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/21 09:16:57.019+00
-8926989.93523195,2969940.89222937,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/16 10:07:45.514+00
-8927289.71862066,2970039.7785765,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/16 10:09:05.691+00
-8936080.28485013,2971428.831366,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/15 15:26:15.197+00
-8934231.82470551,2964578.29435808,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/21 10:08:49.857+00
-8926246.87763091,2974209.0627237,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/21 10:12:21.076+00
-8933253.66033991,2966999.45167927,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/21 10:13:30.398+00
-8927686.90656381,2969014.97752782,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/21 10:23:18.710+00
-8939137.11806731,2969847.32163704,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/21 10:39:20.627+00
-8930475.12584971,2971597.69733328,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/21 10:48:33.019+00
-8927886.72504978,2978496.90491027,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/21 10:57:01.726+00
-8932958.21841134,2967999.76454465,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/21 11:18:27.358+00
-8927718.4099797,2976592.23770168,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/23 15:33:50.192+00
-8930955.80341095,2971123.3693908,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/21 12:01:33.602+00
-8931672.03301472,2969474.52847716,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/21 12:06:26.885+00
-8926386.80623083,2974842.00746785,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/21 12:13:09.069+00
-8931457.29771698,2969165.27555552,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/21 12:16:08.712+00
-8933725.09838342,2963846.45256041,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/21 12:36:45.483+00
-8931898.56817848,2969464.14577935,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/21 13:51:33.385+00
-8932995.0651628,2968872.22054676,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/21 14:06:38.601+00
-8933184.75357511,2966979.55486966,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/21 14:18:05.267+00
-8928220.90616114,2979124.71655122,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/28 14:01:23.077+00
-8928759.91513557,2974402.8133686,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/21 16:02:27.497+00
-8926309.21654575,2973542.51577374,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/28 09:46:32.362+00
-8929458.44494029,2977603.46999659,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/28 09:48:20.483+00
-8926723.77032946,2971068.35971508,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/22 13:05:05.377+00
-8930894.24373255,2971693.99878108,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/22 15:41:20.960+00
-8925611.91125542,2980483.33576593,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/22 16:09:27.309+00
-8926667.33134763,2972901.71466422,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/28 09:56:02.224+00
-8936117.91083802,2971396.44294734,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/21 16:59:14.718+00
-8929394.54755258,2977602.72796367,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/28 10:08:02.296+00
-8933846.77058685,2969020.16871693,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/28 10:12:29.067+00
-8929434.39993028,2977604.45937386,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/28 10:17:48.429+00
-8933809.9238354,2972927.05934298,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/28 10:20:42.768+00
-8933651.96147797,2969027.09030527,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/28 10:22:19.953+00
-8933690.58934127,2969049.33828989,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/28 10:25:23.437+00
-8933609.54875197,2969033.39389749,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/29 14:10:43.379+00
-8930172.67079322,2966782.68913172,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/29 14:12:54.510+00
-8933547.76643458,2969035.00069594,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/29 14:14:18.708+00
-8933500.01037303,2969087.90154312,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/29 14:17:06.864+00
-8933404.9435279,2969040.56269193,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/29 14:18:51.823+00
-8930207.17983537,2966765.14065041,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/29 14:21:19.912+00
-8930191.48378717,2966770.82536741,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/29 14:23:01.775+00
-8930179.90656012,2966745.98564193,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/29 14:24:33.184+00
-8933236.18317986,2969078.01351981,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/29 14:28:59.961+00
-8933367.09490103,2969073.68751171,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/29 14:30:21.384+00
-8933439.34125055,2969071.21550765,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/29 14:35:31.049+00
-8934343.47815477,2963296.88470076,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/29 15:11:51.980+00
-8932682.92531061,2966109.0649397,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/23 10:04:44.414+00
-8932703.6307359,2966121.79319707,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/23 10:07:57.569+00
-8933568.02658191,2965952.12519689,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/23 10:13:49.617+00
-8933482.53321298,2966081.13695732,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/22 10:24:57.594+00
-8933565.91151158,2965893.67483928,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/23 10:14:49.649+00
-8933489.99161886,2966064.94863786,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/23 10:15:46.639+00
-8933497.56134424,2965858.58002172,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/23 10:17:05.863+00
-8933451.36375556,2965882.30608639,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/23 10:19:15.392+00
-8931282.8600749,2968050.5606039,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/30 16:27:20.223+00
-8926104.2773632,2979892.82061775,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/22 10:47:28.280+00
-8932989.72182724,2966088.79861092,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/23 10:52:37.228+00
-8932873.94955681,2966101.77400112,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/23 10:54:42.245+00
-8932673.68579288,2966133.65643717,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/23 10:56:30.149+00
-8932660.55009296,2966088.42788565,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/23 10:57:44.326+00
-8929119.8110493,2972157.58969622,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/22 11:27:34.693+00
-8933510.36308568,2965217.4964875,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/23 14:17:39.992+00
-8933584.72450553,2965925.68039741,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/23 14:20:05.808+00
-8933320.56335388,2965110.73432914,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/23 14:22:29.297+00
-8933329.02363518,2965026.70910184,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/23 14:23:36.200+00
-8933407.94915415,2965638.37431217,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/23 14:24:38.821+00
-8933367.54017899,2965725.24519396,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/23 14:25:59.600+00
-8933347.16871218,2965252.34263766,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/23 14:26:55.241+00
-8933347.28003167,2965255.92611169,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/23 14:27:56.171+00
-8933343.16121051,2965909.24510209,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/23 14:28:57.708+00
-8933313.10494799,2965965.22404043,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/23 14:29:58.765+00
-8933345.05364185,2965944.46361457,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/23 14:31:00.076+00
-8933331.91794194,2966084.22633329,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/23 14:32:04.357+00
-8933345.16496134,2966076.3175321,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/23 14:33:00.462+00
-8933306.75973702,2966185.92895297,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/23 14:33:53.054+00
-8933324.01425809,2966197.79224487,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/23 14:34:41.502+00
-8933310.98987767,2966264.5234403,COMPWSF,STORM FLOOD/ DRAINAGE,2022/11/23 14:35:39.717+00
-8937511.18558479,2970813.83448523,COMPWSF,STORM FLOOD/ DRAINAGE,2022/12/07 12:10:55.738+00
-8939234.96789972,2970767.97343935,COMPWSF,STORM FLOOD/ DRAINAGE,2022/12/08 08:23:37.721+00
-8939169.06676117,2970775.51392491,COMPWSF,STORM FLOOD/ DRAINAGE,2022/12/08 08:25:32.470+00
-8939288.62389428,2970859.20121345,COMPWSF,STORM FLOOD/ DRAINAGE,2022/12/08 08:26:55.968+00
-8939348.29114135,2970805.30506153,COMPWSF,STORM FLOOD/ DRAINAGE,2022/12/08 08:29:02.203+00
-8939282.3900028,2970801.72023276,COMPWSF,STORM FLOOD/ DRAINAGE,2022/12/08 08:30:28.794+00
-8938910.13762559,2970948.08085064,COMPWSF,STORM FLOOD/ DRAINAGE,2022/12/08 08:31:45.074+00
-8933663.20474654,2969082.58672976,COMPWSF,STORM FLOOD/ DRAINAGE,2022/12/05 11:28:26.728+00
-8933724.20782749,2969080.85632583,COMPWSF,STORM FLOOD/ DRAINAGE,2022/12/05 11:30:14.050+00
-8927952.40354935,2979927.33058752,COMPWSF,STORM FLOOD/ DRAINAGE,2022/12/05 11:32:44.881+00
-8938909.69234763,2971020.5200075,COMPWSF,STORM FLOOD/ DRAINAGE,2022/12/08 08:56:41.181+00
-8933856.45538255,2969076.28311642,COMPWSF,STORM FLOOD/ DRAINAGE,2022/12/05 11:34:38.481+00
-8927346.49156096,2972081.80703259,COMPWSF,STORM FLOOD/ DRAINAGE,2022/12/05 11:37:00.504+00
-8927191.42351029,2979749.09179834,COMPWSF,STORM FLOOD/ DRAINAGE,2022/12/05 11:45:45.697+00
-8938721.22844971,2970817.79016167,COMPWSF,STORM FLOOD/ DRAINAGE,2022/12/08 08:59:42.763+00
-8927896.29852599,2978438.89924416,COMPWSF,STORM FLOOD/ DRAINAGE,2022/12/05 11:49:01.618+00
-8938653.10092135,2970871.19189803,COMPWSF,STORM FLOOD/ DRAINAGE,2022/12/08 09:04:02.174+00
-8938637.9614706,2970832.25311274,COMPWSF,STORM FLOOD/ DRAINAGE,2022/12/08 09:05:53.579+00
-8927302.63168159,2971374.19140345,COMPWSF,STORM FLOOD/ DRAINAGE,2022/12/08 09:08:55.256+00
-8927764.3849294,2976389.6781012,COMPWSF,STORM FLOOD/ DRAINAGE,2022/12/01 15:18:11.372+00
-8939006.09502665,2970917.91857682,COMPWSF,STORM FLOOD/ DRAINAGE,2022/12/08 09:11:17.830+00
-8938616.36548938,2971118.17745753,COMPWSF,STORM FLOOD/ DRAINAGE,2022/12/08 09:13:10.830+00
-8927804.45994609,2976407.7327504,COMPWSF,STORM FLOOD/ DRAINAGE,2022/12/01 15:20:56.425+00
-8938957.78236765,2971151.43058574,COMPWSF,STORM FLOOD/ DRAINAGE,2022/12/08 09:14:42.588+00
-8929203.30066739,2972133.8534854,COMPWSF,STORM FLOOD/ DRAINAGE,2022/12/05 11:55:48.517+00
-8939026.68913245,2970884.5423625,COMPWSF,STORM FLOOD/ DRAINAGE,2022/12/08 09:15:59.324+00
-8932259.46596763,2970171.66927917,COMPWSF,STORM FLOOD/ DRAINAGE,2022/12/04 13:34:39.608+00
-8933009.87065507,2967994.2029429902,COMPWSF,STORM FLOOD/ DRAINAGE,2022/12/05 12:10:22.498+00
-8926367.32531994,2974895.91846146,COMPWSF,STORM FLOOD/ DRAINAGE,2022/12/05 12:12:53.596+00
-8934357.83836909,2963232.26734763,COMPWSF,STORM FLOOD/ DRAINAGE,2022/12/02 14:02:46.972+00
-8934366.52128937,2963296.26694269,COMPWSF,STORM FLOOD/ DRAINAGE,2022/12/02 14:09:01.022+00
-8933561.57005144,2969085.30593636,COMPWSF,STORM FLOOD/ DRAINAGE,2022/12/05 11:24:21.200+00
-8940100.14298217,2970594.29611502,COMPWSF,STORM FLOOD/ DRAINAGE,2022/12/02 10:40:15.937+00
-8928735.20220861,2970607.02826184,COMPWSF,STORM FLOOD/ DRAINAGE,2022/12/06 13:05:59.431+00
-8931009.23676653,2969042.04589121,COMPWSF,STORM FLOOD/ DRAINAGE,2022/12/14 17:49:54.214+00
-8929787.06007712,2970708.02053629,COMPWSF,STORM FLOOD/ DRAINAGE,2022/12/14 09:42:56.721+00
-8933587.73013178,2963298.12021697,COMPWSF,STORM FLOOD/ DRAINAGE,2022/12/14 11:37:32.221+00
-8928845.85378246,2972181.82045108,COMPWSF,STORM FLOOD/ DRAINAGE,2022/12/14 11:50:54.608+00
-8928885.03824322,2972147.5759776,COMPWSF,STORM FLOOD/ DRAINAGE,2022/12/14 11:55:40.167+00
-8928669.968987,2973044.0163306,COMPWSF,STORM FLOOD/ DRAINAGE,2022/12/15 14:15:15.056+00
-8925649.6485628,2980482.346194,COMPWSF,STORM FLOOD/ DRAINAGE,2022/12/12 11:21:34.779+00
-8925644.52786623,2980429.28049753,COMPWSF,STORM FLOOD/ DRAINAGE,2022/12/12 11:23:24.540+00
-8933124.08445263,2966981.40860855,COMPWSF,STORM FLOOD/ DRAINAGE,2022/12/12 11:33:37.829+00
-8928880.02886613,2973204.24644576,COMPWSF,STORM FLOOD/ DRAINAGE,2022/12/15 14:25:33.701+00
-8933175.51405737,2967023.17958685,COMPWSF,STORM FLOOD/ DRAINAGE,2022/12/12 12:23:13.716+00
-8927783.08660385,2970837.81579003,COMPWSF,STORM FLOOD/ DRAINAGE,2022/12/13 11:27:19.689+00
-8926614.565909,2972878.34814556,COMPWSF,STORM FLOOD/ DRAINAGE,2022/12/13 11:48:46.884+00
-8926972.01279393,2972888.48599564,COMPWSF,STORM FLOOD/ DRAINAGE,2022/12/13 11:51:23.008+00
-8936062.13977313,2971443.91302047,COMPWSF,STORM FLOOD/ DRAINAGE,2022/12/09 14:46:43.335+00
-8926715.42136766,2975397.07762678,COMPWSF,STORM FLOOD/ DRAINAGE,2022/12/28 14:15:53.763+00
-8926396.37970704,2978041.27597317,COMPWSF,STORM FLOOD/ DRAINAGE,2022/12/28 14:18:22.660+00
-8926463.3940405,2978546.99527598,COMPWSF,STORM FLOOD/ DRAINAGE,2022/12/28 14:25:36.578+00
-8926398.71741635,2978880.81174547,COMPWSF,STORM FLOOD/ DRAINAGE,2022/12/28 14:32:03.054+00
-8929078.17755974,2977833.13099064,COMPWSF,STORM FLOOD/ DRAINAGE,2022/12/19 10:49:14.422+00
-8926456.1582736,2978966.02954469,COMPWSF,STORM FLOOD/ DRAINAGE,2022/12/29 08:06:30.175+00
-8925648.31272891,2980393.65608203,COMPWSF,STORM FLOOD/ DRAINAGE,2022/12/29 08:17:51.026+00
-8925858.48392753,2980636.34913037,COMPWSF,STORM FLOOD/ DRAINAGE,2022/12/29 08:51:34.402+00
-8924722.57984347,2980744.21399991,COMPWSF,STORM FLOOD/ DRAINAGE,2022/12/29 08:53:22.025+00
-8925901.1192925,2978924.84294116,COMPWSF,STORM FLOOD/ DRAINAGE,2022/12/29 08:57:16.073+00
-8926266.02458332,2980139.83463256,COMPWSF,STORM FLOOD/ DRAINAGE,2022/12/29 09:00:19.918+00
-8926326.91634479,2979231.08604577,COMPWSF,STORM FLOOD/ DRAINAGE,2022/12/29 09:03:17.178+00
-8925836.77662683,2979054.33995017,COMPWSF,STORM FLOOD/ DRAINAGE,2022/12/29 09:14:06.230+00
-8925522.85566279,2979362.31738291,COMPWSF,STORM FLOOD/ DRAINAGE,2022/12/29 09:34:01.025+00
-8925821.19189811,2979293.3001899,COMPWSF,STORM FLOOD/ DRAINAGE,2022/12/29 09:41:41.359+00
-8925768.98305693,2979435.16921758,COMPWSF,STORM FLOOD/ DRAINAGE,2022/12/29 10:00:43.321+00
-8926007.42940621,2979522.24557052,COMPWSF,STORM FLOOD/ DRAINAGE,2022/12/29 10:06:12.919+00
-8925873.28941981,2979661.89040588,COMPWSF,STORM FLOOD/ DRAINAGE,2022/12/29 10:20:52.237+00
-8924964.69973595,2979567.88664999,COMPWSF,STORM FLOOD/ DRAINAGE,2022/12/29 10:31:48.313+00
-8925581.18707597,2980071.803316,COMPWSF,STORM FLOOD/ DRAINAGE,2022/12/19 10:57:59.725+00
-8927260.66423356,2979723.2405512,COMPWSF,STORM FLOOD/ DRAINAGE,2022/12/22 09:03:41.807+00
-8928904.85311258,2975089.30723572,COMPWSF,STORM FLOOD/ DRAINAGE,2022/12/20 13:25:08.720+00
-8928233.15130513,2976999.71498191,COMPWSF,STORM FLOOD/ DRAINAGE,2022/12/28 08:06:21.417+00
-8928276.89986501,2976945.54891156,COMPWSF,STORM FLOOD/ DRAINAGE,2022/12/28 08:09:08.076+00
-8928341.46516967,2976902.51299851,COMPWSF,STORM FLOOD/ DRAINAGE,2022/12/28 08:10:39.340+00
-8928428.85096995,2976754.85625822,COMPWSF,STORM FLOOD/ DRAINAGE,2022/12/28 08:11:33.411+00
-8927704.71768234,2972096.88935858,COMPWSF,STORM FLOOD/ DRAINAGE,2022/12/27 09:36:11.723+00
-8939030.80795361,2970939.79858076,COMPWSF,STORM FLOOD/ DRAINAGE,2022/12/27 11:35:47.295+00
-8927925.68687156,2979233.31239229,COMPWSF,STORM FLOOD/ DRAINAGE,2022/12/27 13:28:06.580+00
-8938622.04278341,2970893.07183227,COMPWSF,STORM FLOOD/ DRAINAGE,2022/12/27 13:32:02.174+00
-8937511.18558479,2970813.83448523,COMPWSF,STORM FLOOD/ DRAINAGE,2022/12/27 13:37:19.318+00
-8938542.4493475,2971137.95626076,COMPWSF,STORM FLOOD/ DRAINAGE,2022/12/27 13:55:39.739+00
-8928580.24547742,2976768.58307834,COMPWSF,STORM FLOOD/ DRAINAGE,2022/12/28 08:41:31.855+00
-8928347.36510268,2976608.6849717,COMPWSF,STORM FLOOD/ DRAINAGE,2022/12/28 08:42:34.527+00
-8928175.71044788,2976601.01782097,COMPWSF,STORM FLOOD/ DRAINAGE,2022/12/28 08:43:35.664+00
-8928178.38211566,2976652.58567012,COMPWSF,STORM FLOOD/ DRAINAGE,2022/12/28 08:46:16.057+00
